Country;id;Year;Emission
Norway;NOR;2000;47,145
Norway;NOR;2001;47,533
Norway;NOR;2002;46,932
Norway;NOR;2003;49,374
Norway;NOR;2004;49,547
Norway;NOR;2005;48,240
Norway;NOR;2006;48,864
Norway;NOR;2007;49,099
Norway;NOR;2008;47,915
Norway;NOR;2009;47,502
Norway;NOR;2010;49,302
Norway;NOR;2011;48,140
Norway;NOR;2012;47,576
Norway;NOR;2013;46,593
Norway;NOR;2014;46,886
Oman;OMN;1990;39,860
Oman;OMN;1991;45,449
Oman;OMN;1992;45,637
Oman;OMN;1993;46,206
Oman;OMN;1994;47,342
Oman;OMN;1995;50,505
Oman;OMN;1996;51,918
Oman;OMN;1997;54,529
Oman;OMN;1998;55,797
Oman;OMN;1999;60,151
Oman;OMN;2000;63,426
Oman;OMN;2001;65,447
Oman;OMN;2002;66,370
Oman;OMN;2003;66,634
Oman;OMN;2004;65,681
Oman;OMN;2005;64,881
Oman;OMN;2006;73,928
Oman;OMN;2007;78,025
Oman;OMN;2008;77,499
Oman;OMN;2009;80,696
Oman;OMN;2010;84,605
Oman;OMN;2011;91,468
Oman;OMN;2012;98,581
Oman;OMN;2013;101,789
Oman;OMN;2014;106,304
Pakistan;PAK;1990;154,164
Pakistan;PAK;1991;155,055
Pakistan;PAK;1992;164,275
Pakistan;PAK;1993;173,929
Pakistan;PAK;1994;178,614
Pakistan;PAK;1995;189,072
Pakistan;PAK;1996;196,611
Pakistan;PAK;1997;203,195
Pakistan;PAK;1998;207,037
Pakistan;PAK;1999;219,281
Pakistan;PAK;2000;221,074
Pakistan;PAK;2001;224,470
Pakistan;PAK;2002;230,609
Pakistan;PAK;2003;238,703
Pakistan;PAK;2004;255,854
Pakistan;PAK;2005;264,087
Pakistan;PAK;2006;282,955
Pakistan;PAK;2007;299,467
Pakistan;PAK;2008;302,495
Pakistan;PAK;2009;312,407
Pakistan;PAK;2010;307,176
Pakistan;PAK;2011;314,094
Pakistan;PAK;2012;317,144
Pakistan;PAK;2013;326,774
Pakistan;PAK;2014;333,383
Palau;PLW;1990;
Palau;PLW;1991;
Palau;PLW;1992;0,246
Palau;PLW;1993;0,246
Palau;PLW;1994;0,247
Palau;PLW;1995;0,247
Palau;PLW;1996;0,247
Palau;PLW;1997;0,251
Palau;PLW;1998;0,252
Palau;PLW;1999;0,256
Palau;PLW;2000;0,264
Palau;PLW;2001;0,267
Palau;PLW;2002;0,264
Palau;PLW;2003;0,268
Palau;PLW;2004;0,268
Palau;PLW;2005;0,276
Palau;PLW;2006;0,280
Palau;PLW;2007;0,276
Palau;PLW;2008;0,269
Palau;PLW;2009;0,262
Palau;PLW;2010;0,270
Palau;PLW;2011;0,309
Palau;PLW;2012;0,348
Palau;PLW;2013;0,391
Palau;PLW;2014;0,433
Panama;PAN;1990;7,249
Panama;PAN;1991;7,715
Panama;PAN;1992;8,360
Panama;PAN;1993;8,612
Panama;PAN;1994;8,873
Panama;PAN;1995;9,221
Panama;PAN;1996;9,356
Panama;PAN;1997;9,446
Panama;PAN;1998;10,629
Panama;PAN;1999;9,917
Panama;PAN;2000;10,215
Panama;PAN;2001;11,535
Panama;PAN;2002;10,765
Panama;PAN;2003;10,941
Panama;PAN;2004;11,101
Panama;PAN;2005;12,757
Panama;PAN;2006;13,183
Panama;PAN;2007;12,916
Panama;PAN;2008;13,139
Panama;PAN;2009;14,610
Panama;PAN;2010;15,463
Panama;PAN;2011;16,406
Panama;PAN;2012;16,986
Panama;PAN;2013;17,272
Panama;PAN;2014;17,758
Papua New Guinea;PNG;1990;9,012
Papua New Guinea;PNG;1991;9,745
Papua New Guinea;PNG;1992;10,586
Papua New Guinea;PNG;1993;11,368
Papua New Guinea;PNG;1994;12,394
Papua New Guinea;PNG;1995;13,112
Papua New Guinea;PNG;1996;13,060
Papua New Guinea;PNG;1997;13,456
Papua New Guinea;PNG;1998;13,404
Papua New Guinea;PNG;1999;12,833
Papua New Guinea;PNG;2000;12,883
Papua New Guinea;PNG;2001;13,332
Papua New Guinea;PNG;2002;13,560
Papua New Guinea;PNG;2003;13,895
Papua New Guinea;PNG;2004;14,372
Papua New Guinea;PNG;2005;13,989
Papua New Guinea;PNG;2006;14,052
Papua New Guinea;PNG;2007;15,889
Papua New Guinea;PNG;2008;14,653
Papua New Guinea;PNG;2009;15,126
Papua New Guinea;PNG;2010;14,862
Papua New Guinea;PNG;2011;15,487
Papua New Guinea;PNG;2012;15,368
Papua New Guinea;PNG;2013;16,544
Papua New Guinea;PNG;2014;16,790
Paraguay;PRY;1990;22,131
Paraguay;PRY;1991;21,099
Paraguay;PRY;1992;22,049
Paraguay;PRY;1993;23,896
Paraguay;PRY;1994;25,429
Paraguay;PRY;1995;27,208
Paraguay;PRY;1996;27,126
Paraguay;PRY;1997;27,725
Paraguay;PRY;1998;28,166
Paraguay;PRY;1999;28,618
Paraguay;PRY;2000;26,933
Paraguay;PRY;2001;27,770
Paraguay;PRY;2002;27,257
Paraguay;PRY;2003;29,280
Paraguay;PRY;2004;28,034
Paraguay;PRY;2005;28,486
Paraguay;PRY;2006;29,028
Paraguay;PRY;2007;30,901
Paraguay;PRY;2008;30,581
Paraguay;PRY;2009;32,219
Paraguay;PRY;2010;34,553
Paraguay;PRY;2011;35,461
Paraguay;PRY;2012;36,966
Paraguay;PRY;2013;37,732
Paraguay;PRY;2014;39,917
Peru;PER;1990;42,387
Peru;PER;1991;41,351
Peru;PER;1992;42,383
Peru;PER;1993;43,736
Peru;PER;1994;45,590
Peru;PER;1995;49,755
Peru;PER;1996;53,153
Peru;PER;1997;54,295
Peru;PER;1998;54,262
Peru;PER;1999;58,273
Peru;PER;2000;58,780
Peru;PER;2001;56,971
Peru;PER;2002;58,746
Peru;PER;2003;58,796
Peru;PER;2004;63,367
Peru;PER;2005;64,502
Peru;PER;2006;64,553
Peru;PER;2007;68,482
Peru;PER;2008;73,388
Peru;PER;2009;77,613
Peru;PER;2010;81,223
Peru;PER;2011;84,514
Peru;PER;2012;85,271
Peru;PER;2013;86,210
Peru;PER;2014;89,660
Philippines;PHL;1990;90,096
Philippines;PHL;1991;90,049
Philippines;PHL;1992;92,799
Philippines;PHL;1993;97,941
Philippines;PHL;1994;105,300
Philippines;PHL;1995;117,316
Philippines;PHL;1996;125,948
Philippines;PHL;1997;134,599
Philippines;PHL;1998;128,825
Philippines;PHL;1999;133,260
Philippines;PHL;2000;134,861
Philippines;PHL;2001;134,064
Philippines;PHL;2002;136,035
Philippines;PHL;2003;139,172
Philippines;PHL;2004;142,796
Philippines;PHL;2005;144,305
Philippines;PHL;2006;137,151
Philippines;PHL;2007;142,982
Philippines;PHL;2008;146,368
Philippines;PHL;2009;148,730
Philippines;PHL;2010;154,966
Philippines;PHL;2011;156,802
Philippines;PHL;2012;161,616
Philippines;PHL;2013;171,604
Philippines;PHL;2014;181,636
Poland;POL;1990;426,284
Poland;POL;1991;425,532
Poland;POL;1992;415,302
Poland;POL;1993;415,487
Poland;POL;1994;411,063
Poland;POL;1995;411,288
Poland;POL;1996;425,982
Poland;POL;1997;415,770
Poland;POL;1998;387,862
Poland;POL;1999;377,277
Poland;POL;2000;362,265
Poland;POL;2001;359,043
Poland;POL;2002;352,059
Poland;POL;2003;363,785
Poland;POL;2004;367,598
Poland;POL;2005;368,170
Poland;POL;2006;380,661
Poland;POL;2007;380,044
Poland;POL;2008;373,741
Poland;POL;2009;360,762
Poland;POL;2010;376,471
Poland;POL;2011;373,769
Poland;POL;2012;366,534
Poland;POL;2013;361,191
Poland;POL;2014;352,907
Portugal;PRT;1990;56,401
Portugal;PRT;1991;58,299
Portugal;PRT;1992;62,553
Portugal;PRT;1993;61,568
Portugal;PRT;1994;63,559
Portugal;PRT;1995;67,047
Portugal;PRT;1996;65,475
Portugal;PRT;1997;67,869
Portugal;PRT;1998;72,642
Portugal;PRT;1999;79,209
Portugal;PRT;2000;78,695
Portugal;PRT;2001;78,555
Portugal;PRT;2002;82,911
Portugal;PRT;2003;77,667
Portugal;PRT;2004;79,018
Portugal;PRT;2005;81,941
Portugal;PRT;2006;76,691
Portugal;PRT;2007;77,004
Portugal;PRT;2008;72,112
Portugal;PRT;2009;71,516
Portugal;PRT;2010;65,424
Portugal;PRT;2011;65,291
Portugal;PRT;2012;63,376
Portugal;PRT;2013;62,031
Portugal;PRT;2014;61,585
Qatar;QAT;1990;14,162
Qatar;QAT;1991;16,334
Qatar;QAT;1992;16,498
Qatar;QAT;1993;17,410
Qatar;QAT;1994;18,267
Qatar;QAT;1995;19,134
Qatar;QAT;1996;20,156
Qatar;QAT;1997;21,841
Qatar;QAT;1998;23,379
Qatar;QAT;1999;25,673
Qatar;QAT;2000;24,613
Qatar;QAT;2001;26,516
Qatar;QAT;2002;30,813
Qatar;QAT;2003;32,315
Qatar;QAT;2004;35,818
Qatar;QAT;2005;45,070
Qatar;QAT;2006;48,935
Qatar;QAT;2007;54,998
Qatar;QAT;2008;59,582
Qatar;QAT;2009;64,671
Qatar;QAT;2010;69,544
Qatar;QAT;2011;72,085
Qatar;QAT;2012;81,072
Qatar;QAT;2013;82,846
Qatar;QAT;2014;88,113
Romania;ROU;1990;237,671
Romania;ROU;1991;201,102
Romania;ROU;1992;181,741
Romania;ROU;1993;169,414
Romania;ROU;1994;164,953
Romania;ROU;1995;167,853
Romania;ROU;1996;170,066
Romania;ROU;1997;158,739
Romania;ROU;1998;143,113
Romania;ROU;1999;127,246
Romania;ROU;2000;129,202
Romania;ROU;2001;133,796
Romania;ROU;2002;132,155
Romania;ROU;2003;138,348
Romania;ROU;2004;135,813
Romania;ROU;2005;134,780
Romania;ROU;2006;137,676
Romania;ROU;2007;135,485
Romania;ROU;2008;135,040
Romania;ROU;2009;119,424
Romania;ROU;2010;115,908
Romania;ROU;2011;121,054
Romania;ROU;2012;118,624
Romania;ROU;2013;109,485
Romania;ROU;2014;108,793
Russian Federation;RUS;1990;2982,762
Russian Federation;RUS;1991;2922,696
Russian Federation;RUS;1992;2707,847
Russian Federation;RUS;1993;2486,622
Russian Federation;RUS;1994;2233,043
Russian Federation;RUS;1995;2142,954
Russian Federation;RUS;1996;2104,775
Russian Federation;RUS;1997;1985,996
Russian Federation;RUS;1998;1970,546
Russian Federation;RUS;1999;2001,350
Russian Federation;RUS;2000;2037,383
Russian Federation;RUS;2001;2048,050
Russian Federation;RUS;2002;2054,199
Russian Federation;RUS;2003;2097,038
Russian Federation;RUS;2004;2108,130
Russian Federation;RUS;2005;2110,484
Russian Federation;RUS;2006;2170,983
Russian Federation;RUS;2007;2176,731
Russian Federation;RUS;2008;2207,190
Russian Federation;RUS;2009;2088,843
Russian Federation;RUS;2010;2177,585
Russian Federation;RUS;2011;2260,186
Russian Federation;RUS;2012;2213,282
Russian Federation;RUS;2013;2199,169
Russian Federation;RUS;2014;2137,826
Rwanda;RWA;1990;3,739
Rwanda;RWA;1991;3,813
Rwanda;RWA;1992;3,844
Rwanda;RWA;1993;3,863
Rwanda;RWA;1994;3,843
Rwanda;RWA;1995;3,725
Rwanda;RWA;1996;3,854
Rwanda;RWA;1997;3,949
Rwanda;RWA;1998;4,066
Rwanda;RWA;1999;4,259
Rwanda;RWA;2000;4,313
Rwanda;RWA;2001;4,434
Rwanda;RWA;2002;4,542
Rwanda;RWA;2003;4,795
Rwanda;RWA;2004;4,967
Rwanda;RWA;2005;5,073
Rwanda;RWA;2006;5,297
Rwanda;RWA;2007;5,604
Rwanda;RWA;2008;5,812
Rwanda;RWA;2009;6,002
Rwanda;RWA;2010;6,267
Rwanda;RWA;2011;6,283
Rwanda;RWA;2012;6,456
Rwanda;RWA;2013;6,634
Rwanda;RWA;2014;6,728
Saint Kitts & Nevis;KNA;1990;0,177
Saint Kitts & Nevis;KNA;1991;0,178
Saint Kitts & Nevis;KNA;1992;0,182
Saint Kitts & Nevis;KNA;1993;0,188
Saint Kitts & Nevis;KNA;1994;0,195
Saint Kitts & Nevis;KNA;1995;0,202
Saint Kitts & Nevis;KNA;1996;0,208
Saint Kitts & Nevis;KNA;1997;0,221
Saint Kitts & Nevis;KNA;1998;0,231
Saint Kitts & Nevis;KNA;1999;0,243
Saint Kitts & Nevis;KNA;2000;0,257
Saint Kitts & Nevis;KNA;2001;0,262
Saint Kitts & Nevis;KNA;2002;0,280
Saint Kitts & Nevis;KNA;2003;0,283
Saint Kitts & Nevis;KNA;2004;0,298
Saint Kitts & Nevis;KNA;2005;0,285
Saint Kitts & Nevis;KNA;2006;0,290
Saint Kitts & Nevis;KNA;2007;0,307
Saint Kitts & Nevis;KNA;2008;0,310
Saint Kitts & Nevis;KNA;2009;0,319
Saint Kitts & Nevis;KNA;2010;0,317
Saint Kitts & Nevis;KNA;2011;0,329
Saint Kitts & Nevis;KNA;2012;0,364
Saint Kitts & Nevis;KNA;2013;0,371
Saint Kitts & Nevis;KNA;2014;0,383
Saint Lucia;LCA;1990;0,789
Saint Lucia;LCA;1991;0,808
Saint Lucia;LCA;1992;0,848
Saint Lucia;LCA;1993;0,878
Saint Lucia;LCA;1994;0,935
Saint Lucia;LCA;1995;1,007
Saint Lucia;LCA;1996;1,041
Saint Lucia;LCA;1997;1,033
Saint Lucia;LCA;1998;0,990
Saint Lucia;LCA;1999;1,007
Saint Lucia;LCA;2000;1,020
Saint Lucia;LCA;2001;1,057
Saint Lucia;LCA;2002;1,012
Saint Lucia;LCA;2003;1,050
Saint Lucia;LCA;2004;1,051
Saint Lucia;LCA;2005;1,066
Saint Lucia;LCA;2006;1,069
Saint Lucia;LCA;2007;1,093
Saint Lucia;LCA;2008;1,108
Saint Lucia;LCA;2009;1,102
Saint Lucia;LCA;2010;1,125
Saint Lucia;LCA;2011;1,131
Saint Lucia;LCA;2012;1,135
Saint Lucia;LCA;2013;1,133
Saint Lucia;LCA;2014;1,138
Saint Vincent & Grenadines;VCT;1990;0,153
Saint Vincent & Grenadines;VCT;1991;0,148
Saint Vincent & Grenadines;VCT;1992;0,156
Saint Vincent & Grenadines;VCT;1993;0,178
Saint Vincent & Grenadines;VCT;1994;0,197
Saint Vincent & Grenadines;VCT;1995;0,205
Saint Vincent & Grenadines;VCT;1996;0,209
Saint Vincent & Grenadines;VCT;1997;0,209
Saint Vincent & Grenadines;VCT;1998;0,240
Saint Vincent & Grenadines;VCT;1999;0,244
Saint Vincent & Grenadines;VCT;2000;0,225
Saint Vincent & Grenadines;VCT;2001;0,258
Saint Vincent & Grenadines;VCT;2002;0,256
Saint Vincent & Grenadines;VCT;2003;0,266
Saint Vincent & Grenadines;VCT;2004;0,288
Saint Vincent & Grenadines;VCT;2005;0,288
Saint Vincent & Grenadines;VCT;2006;0,288
Saint Vincent & Grenadines;VCT;2007;0,296
Saint Vincent & Grenadines;VCT;2008;0,296
Saint Vincent & Grenadines;VCT;2009;0,381
Saint Vincent & Grenadines;VCT;2010;0,289
Saint Vincent & Grenadines;VCT;2011;0,267
Saint Vincent & Grenadines;VCT;2012;0,321
Saint Vincent & Grenadines;VCT;2013;0,275
Saint Vincent & Grenadines;VCT;2014;0,275
Samoa;WSM;1990;0,333
Samoa;WSM;1991;0,337
Samoa;WSM;1992;0,337
Samoa;WSM;1993;0,340
Samoa;WSM;1994;0,347
Samoa;WSM;1995;0,348
Samoa;WSM;1996;0,356
Samoa;WSM;1997;0,361
Samoa;WSM;1998;0,367
Samoa;WSM;1999;0,378
Samoa;WSM;2000;0,402
Samoa;WSM;2001;0,422
Samoa;WSM;2002;0,401
Samoa;WSM;2003;0,411
Samoa;WSM;2004;0,411
Samoa;WSM;2005;0,423
Samoa;WSM;2006;0,428
Samoa;WSM;2007;0,437
Samoa;WSM;2008;0,445
Samoa;WSM;2009;0,454
Samoa;WSM;2010;0,455
Samoa;WSM;2011;0,471
Samoa;WSM;2012;0,468
Samoa;WSM;2013;0,470
Samoa;WSM;2014;0,471
Sao Tome & Principe;STP;1990;0,094
Sao Tome & Principe;STP;1991;0,097
Sao Tome & Principe;STP;1992;0,100
Sao Tome & Principe;STP;1993;0,102
Sao Tome & Principe;STP;1994;0,105
Sao Tome & Principe;STP;1995;0,108
Sao Tome & Principe;STP;1996;0,107
Sao Tome & Principe;STP;1997;0,107
Sao Tome & Principe;STP;1998;0,107
Sao Tome & Principe;STP;1999;0,107
Sao Tome & Principe;STP;2000;0,107
Sao Tome & Principe;STP;2001;0,112
Sao Tome & Principe;STP;2002;0,120
Sao Tome & Principe;STP;2003;0,129
Sao Tome & Principe;STP;2004;0,136
Sao Tome & Principe;STP;2005;0,140
Sao Tome & Principe;STP;2006;0,148
Sao Tome & Principe;STP;2007;0,150
Sao Tome & Principe;STP;2008;0,152
Sao Tome & Principe;STP;2009;0,161
Sao Tome & Principe;STP;2010;0,169
Sao Tome & Principe;STP;2011;0,174
Sao Tome & Principe;STP;2012;0,186
Sao Tome & Principe;STP;2013;0,189
Sao Tome & Principe;STP;2014;0,190
Saudi Arabia;SAU;1990;187,523
Saudi Arabia;SAU;1991;209,132
Saudi Arabia;SAU;1992;223,301
Saudi Arabia;SAU;1993;231,171
Saudi Arabia;SAU;1994;244,680
Saudi Arabia;SAU;1995;249,087
Saudi Arabia;SAU;1996;262,214
Saudi Arabia;SAU;1997;244,543
Saudi Arabia;SAU;1998;261,375
Saudi Arabia;SAU;1999;266,643
Saudi Arabia;SAU;2000;278,013
Saudi Arabia;SAU;2001;283,588
Saudi Arabia;SAU;2002;302,327
Saudi Arabia;SAU;2003;315,731
Saudi Arabia;SAU;2004;333,570
Saudi Arabia;SAU;2005;350,703
Saudi Arabia;SAU;2006;370,407
Saudi Arabia;SAU;2007;389,771
Saudi Arabia;SAU;2008;420,990
Saudi Arabia;SAU;2009;443,262
Saudi Arabia;SAU;2010;482,788
Saudi Arabia;SAU;2011;503,167
Saudi Arabia;SAU;2012;536,697
Saudi Arabia;SAU;2013;546,437
Saudi Arabia;SAU;2014;583,370
Senegal;SEN;1990;13,244
Senegal;SEN;1991;13,533
Senegal;SEN;1992;13,978
Senegal;SEN;1993;14,213
Senegal;SEN;1994;14,550
Senegal;SEN;1995;14,814
Senegal;SEN;1996;15,227
Senegal;SEN;1997;15,516
Senegal;SEN;1998;15,858
Senegal;SEN;1999;17,028
Senegal;SEN;2000;18,227
Senegal;SEN;2001;19,726
Senegal;SEN;2002;18,652
Senegal;SEN;2003;17,770
Senegal;SEN;2004;20,202
Senegal;SEN;2005;21,106
Senegal;SEN;2006;21,450
Senegal;SEN;2007;21,325
Senegal;SEN;2008;22,484
Senegal;SEN;2009;22,598
Senegal;SEN;2010;24,372
Senegal;SEN;2011;25,008
Senegal;SEN;2012;23,995
Senegal;SEN;2013;25,486
Senegal;SEN;2014;25,318
Serbia;SRB;1990;80,605
Serbia;SRB;1991;70,173
Serbia;SRB;1992;63,841
Serbia;SRB;1993;57,961
Serbia;SRB;1994;54,256
Serbia;SRB;1995;60,742
Serbia;SRB;1996;68,179
Serbia;SRB;1997;72,982
Serbia;SRB;1998;72,650
Serbia;SRB;1999;55,514
Serbia;SRB;2000;57,731
Serbia;SRB;2001;60,206
Serbia;SRB;2002;63,622
Serbia;SRB;2003;66,718
Serbia;SRB;2004;72,301
Serbia;SRB;2005;64,791
Serbia;SRB;2006;66,695
Serbia;SRB;2007;65,348
Serbia;SRB;2008;62,789
Serbia;SRB;2009;60,029
Serbia;SRB;2010;59,046
Serbia;SRB;2011;63,270
Serbia;SRB;2012;58,393
Serbia;SRB;2013;59,033
Serbia;SRB;2014;51,416
Seychelles;SYC;1990;0,209
Seychelles;SYC;1991;0,232
Seychelles;SYC;1992;0,232
Seychelles;SYC;1993;0,244
Seychelles;SYC;1994;0,263
Seychelles;SYC;1995;0,260
Seychelles;SYC;1996;0,297
Seychelles;SYC;1997;0,404
Seychelles;SYC;1998;0,496
Seychelles;SYC;1999;0,573
Seychelles;SYC;2000;0,636
Seychelles;SYC;2001;0,699
Seychelles;SYC;2002;0,601
Seychelles;SYC;2003;0,613
Seychelles;SYC;2004;0,799
Seychelles;SYC;2005;0,752
Seychelles;SYC;2006;0,797
Seychelles;SYC;2007;0,706
Seychelles;SYC;2008;0,757
Seychelles;SYC;2009;0,589
Seychelles;SYC;2010;0,508
Seychelles;SYC;2011;0,407
Seychelles;SYC;2012;0,506
Seychelles;SYC;2013;0,469
Seychelles;SYC;2014;0,562
Sierra Leone;SLE;1990;3,847
Sierra Leone;SLE;1991;3,887
Sierra Leone;SLE;1992;3,810
Sierra Leone;SLE;1993;3,893
Sierra Leone;SLE;1994;3,936
Sierra Leone;SLE;1995;3,739
Sierra Leone;SLE;1996;3,738
Sierra Leone;SLE;1997;3,684
Sierra Leone;SLE;1998;3,565
Sierra Leone;SLE;1999;3,365
Sierra Leone;SLE;2000;3,338
Sierra Leone;SLE;2001;3,629
Sierra Leone;SLE;2002;3,954
Sierra Leone;SLE;2003;4,149
Sierra Leone;SLE;2004;4,387
Sierra Leone;SLE;2005;4,549
Sierra Leone;SLE;2006;5,226
Sierra Leone;SLE;2007;4,701
Sierra Leone;SLE;2008;5,025
Sierra Leone;SLE;2009;5,126
Sierra Leone;SLE;2010;5,387
Sierra Leone;SLE;2011;5,865
Sierra Leone;SLE;2012;6,440
Sierra Leone;SLE;2013;6,730
Sierra Leone;SLE;2014;6,731
Singapore;SGP;1990;30,987
Singapore;SGP;1991;32,723
Singapore;SGP;1992;33,777
Singapore;SGP;1993;39,232
Singapore;SGP;1994;41,292
Singapore;SGP;1995;41,132
Singapore;SGP;1996;42,498
Singapore;SGP;1997;42,514
Singapore;SGP;1998;41,293
Singapore;SGP;1999;42,107
Singapore;SGP;2000;46,511
Singapore;SGP;2001;46,324
Singapore;SGP;2002;45,586
Singapore;SGP;2003;42,633
Singapore;SGP;2004;44,191
Singapore;SGP;2005;42,595
Singapore;SGP;2006;43,226
Singapore;SGP;2007;44,558
Singapore;SGP;2008;44,667
Singapore;SGP;2009;45,817
Singapore;SGP;2010;49,950
Singapore;SGP;2011;52,769
Singapore;SGP;2012;52,330
Singapore;SGP;2013;52,951
Singapore;SGP;2014;52,380
Slovakia;SVK;1990;66,707
Slovakia;SVK;1991;58,656
Slovakia;SVK;1992;54,792
Slovakia;SVK;1993;52,886
Slovakia;SVK;1994;49,768
Slovakia;SVK;1995;50,300
Slovakia;SVK;1996;50,256
Slovakia;SVK;1997;50,358
Slovakia;SVK;1998;49,579
Slovakia;SVK;1999;48,469
Slovakia;SVK;2000;45,793
Slovakia;SVK;2001;46,502
Slovakia;SVK;2002;46,159
Slovakia;SVK;2003;46,727
Slovakia;SVK;2004;45,725
Slovakia;SVK;2005;46,885
Slovakia;SVK;2006;45,954
Slovakia;SVK;2007;44,990
Slovakia;SVK;2008;44,687
Slovakia;SVK;2009;41,032
Slovakia;SVK;2010;42,695
Slovakia;SVK;2011;41,281
Slovakia;SVK;2012;39,565
Slovakia;SVK;2013;40,320
Slovakia;SVK;2014;38,113
Slovenia;SVN;1990;18,144
Slovenia;SVN;1991;17,143
Slovenia;SVN;1992;16,249
Slovenia;SVN;1993;16,977
Slovenia;SVN;1994;16,975
Slovenia;SVN;1995;17,759
Slovenia;SVN;1996;18,561
Slovenia;SVN;1997;19,075
Slovenia;SVN;1998;18,846
Slovenia;SVN;1999;18,206
Slovenia;SVN;2000;17,917
Slovenia;SVN;2001;18,789
Slovenia;SVN;2002;18,964
Slovenia;SVN;2003;18,988
Slovenia;SVN;2004;19,105
Slovenia;SVN;2005;19,292
Slovenia;SVN;2006;19,698
Slovenia;SVN;2007;19,639
Slovenia;SVN;2008;20,799
Slovenia;SVN;2009;18,844
Slovenia;SVN;2010;19,027
Slovenia;SVN;2011;18,938
Slovenia;SVN;2012;18,552
Slovenia;SVN;2013;18,023
Slovenia;SVN;2014;16,709
Solomon Islands;SLB;1990;0,346
Solomon Islands;SLB;1991;0,351
Solomon Islands;SLB;1992;0,354
Solomon Islands;SLB;1993;0,360
Solomon Islands;SLB;1994;0,361
Solomon Islands;SLB;1995;0,371
Solomon Islands;SLB;1996;0,378
Solomon Islands;SLB;1997;0,384
Solomon Islands;SLB;1998;0,391
Solomon Islands;SLB;1999;0,406
Solomon Islands;SLB;2000;0,414
Solomon Islands;SLB;2001;0,426
Solomon Islands;SLB;2002;0,433
Solomon Islands;SLB;2003;0,444
Solomon Islands;SLB;2004;0,453
Solomon Islands;SLB;2005;0,461
Solomon Islands;SLB;2006;0,473
Solomon Islands;SLB;2007;0,496
Solomon Islands;SLB;2008;0,511
Solomon Islands;SLB;2009;0,526
Solomon Islands;SLB;2010;0,536
Solomon Islands;SLB;2011;0,544
Solomon Islands;SLB;2012;0,551
Solomon Islands;SLB;2013;0,563
Solomon Islands;SLB;2014;0,571
Somalia;SOM;1990;22,266
Somalia;SOM;1991;19,559
Somalia;SOM;1992;17,708
Somalia;SOM;1993;19,445
Somalia;SOM;1994;21,149
Somalia;SOM;1995;21,664
Somalia;SOM;1996;22,122
Somalia;SOM;1997;22,529
Somalia;SOM;1998;22,485
Somalia;SOM;1999;22,515
Somalia;SOM;2000;22,726
Somalia;SOM;2001;23,062
Somalia;SOM;2002;23,412
Somalia;SOM;2003;23,811
Somalia;SOM;2004;24,103
Somalia;SOM;2005;24,517
Somalia;SOM;2006;23,359
Somalia;SOM;2007;22,311
Somalia;SOM;2008;22,365
Somalia;SOM;2009;22,384
Somalia;SOM;2010;22,581
Somalia;SOM;2011;22,712
Somalia;SOM;2012;22,992
Somalia;SOM;2013;23,132
Somalia;SOM;2014;23,261
South Africa;ZAF;1990;307,205
South Africa;ZAF;1991;302,949
South Africa;ZAF;1992;299,788
South Africa;ZAF;1993;308,165
South Africa;ZAF;1994;314,030
South Africa;ZAF;1995;326,925
South Africa;ZAF;1996;338,441
South Africa;ZAF;1997;354,404
South Africa;ZAF;1998;363,245
South Africa;ZAF;1999;345,573
South Africa;ZAF;2000;352,495
South Africa;ZAF;2001;389,310
South Africa;ZAF;2002;401,824
South Africa;ZAF;2003;422,602
South Africa;ZAF;2004;450,881
South Africa;ZAF;2005;450,607
South Africa;ZAF;2006;452,384
South Africa;ZAF;2007;471,981
South Africa;ZAF;2008;505,499
South Africa;ZAF;2009;482,073
South Africa;ZAF;2010;489,855
South Africa;ZAF;2011;478,852
South Africa;ZAF;2012;493,098
South Africa;ZAF;2013;510,223
South Africa;ZAF;2014;524,895
Spain;ESP;1990;271,705
Spain;ESP;1991;278,795
Spain;ESP;1992;289,631
Spain;ESP;1993;276,500
Spain;ESP;1994;287,799
Spain;ESP;1995;300,575
Spain;ESP;1996;293,293
Spain;ESP;1997;314,180
Spain;ESP;1998;326,248
Spain;ESP;1999;350,157
Spain;ESP;2000;367,693
Spain;ESP;2001;369,315
Spain;ESP;2002;386,947
Spain;ESP;2003;394,022
Spain;ESP;2004;409,873
Spain;ESP;2005;423,721
Spain;ESP;2006;417,280
Spain;ESP;2007;431,876
Spain;ESP;2008;394,267
Spain;ESP;2009;354,880
Spain;ESP;2010;340,038
Spain;ESP;2011;339,795
Spain;ESP;2012;331,778
Spain;ESP;2013;306,678
Spain;ESP;2014;305,818
Sri Lanka;LKA;1990;22,591
Sri Lanka;LKA;1991;22,360
Sri Lanka;LKA;1992;23,959
Sri Lanka;LKA;1993;24,115
Sri Lanka;LKA;1994;25,199
Sri Lanka;LKA;1995;25,271
Sri Lanka;LKA;1996;27,459
Sri Lanka;LKA;1997;27,734
Sri Lanka;LKA;1998;27,594
Sri Lanka;LKA;1999;29,203
Sri Lanka;LKA;2000;30,726
Sri Lanka;LKA;2001;30,658
Sri Lanka;LKA;2002;31,632
Sri Lanka;LKA;2003;32,887
Sri Lanka;LKA;2004;33,213
Sri Lanka;LKA;2005;35,183
Sri Lanka;LKA;2006;33,769
Sri Lanka;LKA;2007;34,850
Sri Lanka;LKA;2008;35,175
